index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
99,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,WB_UMI,2006,2006,Upper-middle-income,,TUR,Turkey,,91,91.00000,,,,,
100,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,WB_UMI,2007,2007,Upper-middle-income,,TUR,Turkey,,91,91.00000,,,,,
101,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,,92,92.00000,,,,,
102,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,91,91.00000,,,,,
103,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,91,91.00000,,,,,
104,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,90,90.00000,,,,,
105,TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,WB_UMI,2004,2004,Upper-middle-income,,TUR,Turkey,,79,79.00000,,,,,
106,TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,WB_UMI,2005,2005,Upper-middle-income,,TUR,Turkey,,86,86.00000,,,,,
107,TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,WB_UMI,2006,2006,Upper-middle-income,,TUR,Turkey,,91,91.00000,,,,,
108,TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,WB_UMI,2007,2007,Upper-middle-income,,TUR,Turkey,,92,92.00000,,,,,
109,TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,,91,91.00000,,,,,
110,TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,89,89.00000,,,,,
111,TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,88,88.00000,,,,,
112,TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,89,89.00000,,,,,
113,TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,WB_UMI,2005,2005,Upper-middle-income,,TUR,Turkey,,191,191.00000,,,,,
114,TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,WB_UMI,2006,2006,Upper-middle-income,,TUR,Turkey,,249,249.00000,,,,,
115,TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,WB_UMI,2007,2007,Upper-middle-income,,TUR,Turkey,,240,240.00000,,,,,
116,TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,,263,263.00000,,,,,
117,TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,222,222.00000,,,,,
118,TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,250,250.00000,,,,,
119,TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,262,262.00000,,,,,
120,TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,,291,291.00000,,,,,
121,TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,100,100.00000,,,,,
122,TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,100,100.00000,,,,,
123,TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,100,100.00000,,,,,
124,TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,,100,100.00000,,,,,
125,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1990.0,1990,,EUR,Europe,,WB_UMI,1990,1990,Upper-middle-income,,TUR,Turkey,,51 [20-95],51.00000,20.0,95.0,,,
126,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1991.0,1991,,EUR,Europe,,WB_UMI,1991,1991,Upper-middle-income,,TUR,Turkey,,51 [21-94],51.00000,21.0,94.0,,,
127,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1992.0,1992,,EUR,Europe,,WB_UMI,1992,1992,Upper-middle-income,,TUR,Turkey,,50 [21-93],50.00000,21.0,93.0,,,
128,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,WB_UMI,1993,1993,Upper-middle-income,,TUR,Turkey,,50 [21-93],50.00000,21.0,93.0,,,
129,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1994.0,1994,,EUR,Europe,,WB_UMI,1994,1994,Upper-middle-income,,TUR,Turkey,,56 [25-98],56.00000,25.0,98.0,,,
130,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,WB_UMI,1995,1995,Upper-middle-income,,TUR,Turkey,,58 [28-98],58.00000,28.0,98.0,,,
131,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,WB_UMI,1996,1996,Upper-middle-income,,TUR,Turkey,,56 [27-95],56.00000,27.0,95.0,,,
132,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,WB_UMI,1997,1997,Upper-middle-income,,TUR,Turkey,,56 [27-94],56.00000,27.0,94.0,,,
133,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,WB_UMI,1998,1998,Upper-middle-income,,TUR,Turkey,,49 [24-84],49.00000,24.0,84.0,,,
134,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,WB_UMI,1999,1999,Upper-middle-income,,TUR,Turkey,,47 [23-80],47.00000,23.0,80.0,,,
135,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,WB_UMI,2000,2000,Upper-middle-income,,TUR,Turkey,,45 [22-76],45.00000,22.0,76.0,,,
136,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,WB_UMI,2001,2001,Upper-middle-income,,TUR,Turkey,,42 [20-71],42.00000,20.0,71.0,,,
137,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,WB_UMI,2002,2002,Upper-middle-income,,TUR,Turkey,,38 [18-64],38.00000,18.0,64.0,,,
138,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,WB_UMI,2003,2003,Upper-middle-income,,TUR,Turkey,,34 [16-58],34.00000,16.0,58.0,,,
139,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,WB_UMI,2004,2004,Upper-middle-income,,TUR,Turkey,,30 [14-53],30.00000,14.0,53.0,,,
140,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,WB_UMI,2005,2005,Upper-middle-income,,TUR,Turkey,,28 [13-48],28.00000,13.0,48.0,,,
141,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,WB_UMI,2006,2006,Upper-middle-income,,TUR,Turkey,,26 [12-44],26.00000,12.0,44.0,,,
142,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,WB_UMI,2007,2007,Upper-middle-income,,TUR,Turkey,,25 [12-44],25.00000,12.0,44.0,,,
143,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,,25 [12-44],25.00000,12.0,44.0,,,
144,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,25 [12-43],25.00000,12.0,43.0,,,
145,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,24 [11-42],24.00000,11.0,42.0,,,
146,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,24 [11-41],24.00000,11.0,41.0,,,
147,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,,23 [11-40],23.00000,11.0,40.0,,,
148,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,WB_UMI,2013,2013,Upper-middle-income,,TUR,Turkey,,23 [11-39],23.00000,11.0,39.0,,,
149,TB_e_mdr_num,Estimated MDR-TB cases among notified pulmonary TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1364,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,WB_UMI,2014,2014,Upper-middle-income,,TUR,Turkey,,360 [320-410],360.00000,320.0,410.0,,,
150,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1990.0,1990,,EUR,Europe,,WB_UMI,1990,1990,Upper-middle-income,,TUR,Turkey,, 27 000 [ 11 000- 51 000],27000.00000,11000.0,51000.0,,,
151,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1991.0,1991,,EUR,Europe,,WB_UMI,1991,1991,Upper-middle-income,,TUR,Turkey,, 28 000 [ 11 000- 52 000],28000.00000,11000.0,52000.0,,,
152,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1992.0,1992,,EUR,Europe,,WB_UMI,1992,1992,Upper-middle-income,,TUR,Turkey,, 28 000 [ 12 000- 52 000],28000.00000,12000.0,52000.0,,,
153,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,WB_UMI,1993,1993,Upper-middle-income,,TUR,Turkey,, 29 000 [ 12 000- 52 000],29000.00000,12000.0,52000.0,,,
154,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1994.0,1994,,EUR,Europe,,WB_UMI,1994,1994,Upper-middle-income,,TUR,Turkey,, 32 000 [ 15 000- 56 000],32000.00000,15000.0,56000.0,,,
155,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,WB_UMI,1995,1995,Upper-middle-income,,TUR,Turkey,, 34 000 [ 16 000- 57 000],34000.00000,16000.0,57000.0,,,
156,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,WB_UMI,1996,1996,Upper-middle-income,,TUR,Turkey,, 33 000 [ 16 000- 56 000],33000.00000,16000.0,56000.0,,,
157,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,WB_UMI,1997,1997,Upper-middle-income,,TUR,Turkey,, 34 000 [ 16 000- 57 000],34000.00000,16000.0,57000.0,,,
158,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,WB_UMI,1998,1998,Upper-middle-income,,TUR,Turkey,, 30 000 [ 14 000- 52 000],30000.00000,14000.0,52000.0,,,
159,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,WB_UMI,1999,1999,Upper-middle-income,,TUR,Turkey,, 29 000 [ 14 000- 50 000],29000.00000,14000.0,50000.0,,,
160,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,WB_UMI,2000,2000,Upper-middle-income,,TUR,Turkey,, 29 000 [ 14 000- 48 000],29000.00000,14000.0,48000.0,,,
161,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,WB_UMI,2001,2001,Upper-middle-income,,TUR,Turkey,, 27 000 [ 13 000- 45 000],27000.00000,13000.0,45000.0,,,
162,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,WB_UMI,2002,2002,Upper-middle-income,,TUR,Turkey,, 24 000 [ 12 000- 42 000],24000.00000,12000.0,42000.0,,,
163,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,WB_UMI,2003,2003,Upper-middle-income,,TUR,Turkey,, 22 000 [ 11 000- 38 000],22000.00000,11000.0,38000.0,,,
164,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,WB_UMI,2004,2004,Upper-middle-income,,TUR,Turkey,, 20 000 [ 9 500- 35 000],20000.00000,9500.0,35000.0,,,
165,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,WB_UMI,2005,2005,Upper-middle-income,,TUR,Turkey,, 19 000 [ 8 600- 33 000],19000.00000,8600.0,33000.0,,,
166,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,WB_UMI,2006,2006,Upper-middle-income,,TUR,Turkey,, 18 000 [ 8 200- 30 000],18000.00000,8200.0,30000.0,,,
167,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,WB_UMI,2007,2007,Upper-middle-income,,TUR,Turkey,, 17 000 [ 8 000- 30 000],17000.00000,8000.0,30000.0,,,
168,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,, 18 000 [ 8 100- 31 000],18000.00000,8100.0,31000.0,,,
169,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,, 18 000 [ 8 400- 31 000],18000.00000,8400.0,31000.0,,,
170,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,, 18 000 [ 8 100- 30 000],18000.00000,8100.0,30000.0,,,
171,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,, 17 000 [ 8 000- 30 000],17000.00000,8000.0,30000.0,,,
172,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,, 17 000 [ 8 000- 30 000],17000.00000,8000.0,30000.0,,,
173,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,WB_UMI,2013,2013,Upper-middle-income,,TUR,Turkey,, 17 000 [ 8 000- 30 000],17000.00000,8000.0,30000.0,,,
174,TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,WB_UMI,2014,2014,Upper-middle-income,,TUR,Turkey,, 17 000 [ 8 000- 30 000],17000.00000,8000.0,30000.0,,,
175,TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,36,36.00000,,,,,
176,TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,48,48.00000,,,,,
177,TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,,49,49.00000,,,,,
178,TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,WB_UMI,2013,2013,Upper-middle-income,,TUR,Turkey,,34,34.00000,,,,,
179,TB_hiv_cpt_pct,HIV-positive TB patients on CPT (co-trimoxazole preventive therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3430,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,WB_UMI,2014,2014,Upper-middle-income,,TUR,Turkey,,29,29.00000,,,,,
180,TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,,"Yes, within the country",,,,,,
181,TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,"Yes, within the country",,,,,,
182,TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,WB_UMI,2010,2010,Upper-middle-income,,TUR,Turkey,,"Yes, within the country",,,,,,
183,TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,"Yes, within the country",,,,,,
184,TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,WB_UMI,2012,2012,Upper-middle-income,,TUR,Turkey,,"Yes, within the country",,,,,,
185,TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,WB_UMI,2013,2013,Upper-middle-income,,TUR,Turkey,,"Yes, within the country",,,,,,
186,TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,WB_UMI,2014,2014,Upper-middle-income,,TUR,Turkey,,"Yes, within the country",,,,,,
187,TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,WB_UMI,2007,2007,Upper-middle-income,,TUR,Turkey,,0.2,0.20000,,,,,
188,TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,WB_UMI,2008,2008,Upper-middle-income,,TUR,Turkey,,0.2,0.20000,,,,,
