index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
114,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,2180,2180.00000,,,,,
115,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,9514,9514.00000,,,,,
116,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,16524,16524.00000,,,,,
117,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,19726,19726.00000,,,,,
118,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,0,0.00000,,,,,
119,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,1,1.00000,,,,,
120,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,,2013,2013,,,TUR,Turkey,,0,0.00000,,,,,
121,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,0,0.00000,,,,,
122,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,0,0.00000,,,,,
123,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,,1997,1997,,,TUR,Turkey,,33,33.00000,,,,,
124,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,,1996,1996,,,TUR,Turkey,,61,61.00000,,,,,
125,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,,1995,1995,,,TUR,Turkey,,63,63.00000,,,,,
126,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1994.0,1994,,EUR,Europe,,,1994,1994,,,TUR,Turkey,,51,51.00000,,,,,
127,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,,2013,2013,,,TUR,Turkey,,0,0.00000,,,,,
128,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,0,0.00000,,,,,
129,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,0,0.00000,,,,,
130,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,0,0.00000,,,,,
131,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,,1995,1995,,,TUR,Turkey,,32,32.00000,,,,,
132,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1994.0,1994,,EUR,Europe,,,1994,1994,,,TUR,Turkey,,32,32.00000,,,,,
133,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,,1993,1993,,,TUR,Turkey,,24,24.00000,,,,,
134,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1992.0,1992,,EUR,Europe,,,1992,1992,,,TUR,Turkey,,0,0.00000,,,,,
135,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,31,,,,,,
136,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,,2013,2013,,,TUR,Turkey,,81,,,,,,
137,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,43,,,,,,
138,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,1734,,,,,,
139,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,,2017,2017,,,TUR,Turkey,,25,25.00000,,,,,
140,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,16,16.00000,,,,,
141,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,48,48.00000,,,,,
142,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,56,56.00000,,,,,
143,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,38,38.00000,,,,,
144,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,,1998,1998,,,TUR,Turkey,,60,60.00000,,,,,
145,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1985.0,1985,,EUR,Europe,,,1985,1985,,,TUR,Turkey,,113,113.00000,,,,,
146,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1984.0,1984,,EUR,Europe,,,1984,1984,,,TUR,Turkey,,161,161.00000,,,,,
147,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1983.0,1983,,EUR,Europe,,,1983,1983,,,TUR,Turkey,,162,162.00000,,,,,
148,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1982.0,1982,,EUR,Europe,,,1982,1982,,,TUR,Turkey,,110,110.00000,,,,,
149,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1981.0,1981,,EUR,Europe,,,1981,1981,,,TUR,Turkey,,69,69.00000,,,,,
150,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,0,,,,,,
151,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,0,,,,,,
152,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,0,,,,,,
153,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2018.0,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,207,207.00000,,,,,
154,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,,2017,2017,,,TUR,Turkey,,85,85.00000,,,,,
155,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,22,22.00000,,,,,
156,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,,2003,2003,,,TUR,Turkey,,255,255.00000,,,,,
157,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,193,193.00000,,,,,
158,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,182,182.00000,,,,,
159,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,510,510.00000,,,,,
160,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1986.0,1986,,EUR,Europe,,,1986,1986,,,TUR,Turkey,,1048,1048.00000,,,,,
161,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1985.0,1985,,EUR,Europe,,,1985,1985,,,TUR,Turkey,,2678,2678.00000,,,,,
162,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1984.0,1984,,EUR,Europe,,,1984,1984,,,TUR,Turkey,,3145,3145.00000,,,,,
163,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1983.0,1983,,EUR,Europe,,,1983,1983,,,TUR,Turkey,,5706,5706.00000,,,,,
164,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,No data,,,,,,
165,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,,2013,2013,,,TUR,Turkey,,No data,,,,,,
166,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1977.0,1977,,EUR,Europe,,,1977,1977,,,TUR,Turkey,,0,,,,,,
167,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1977.0,1977,,EUR,Europe,,WB_UMI,1977,1977,Upper-middle-income,,TUR,Turkey,,16123,16123.00000,,,,,
168,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1979.0,1979,,EUR,Europe,,WB_UMI,1979,1979,Upper-middle-income,,TUR,Turkey,,11471,11471.00000,,,,,
169,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1984.0,1984,,EUR,Europe,,WB_UMI,1984,1984,Upper-middle-income,,TUR,Turkey,,30666,30666.00000,,,,,
170,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1986.0,1986,,EUR,Europe,,WB_UMI,1986,1986,Upper-middle-income,,TUR,Turkey,,2267,2267.00000,,,,,
171,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,WB_UMI,1993,1993,Upper-middle-income,,TUR,Turkey,,34285,34285.00000,,,,,
172,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,WB_UMI,1995,1995,Upper-middle-income,,TUR,Turkey,,13544,13544.00000,,,,,
173,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,WB_UMI,2002,2002,Upper-middle-income,,TUR,Turkey,,7823,7823.00000,,,,,
174,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,WB_UMI,2004,2004,Upper-middle-income,,TUR,Turkey,,8927,8927.00000,,,,,
175,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,WB_UMI,2009,2009,Upper-middle-income,,TUR,Turkey,,4,4.00000,,,,,
176,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,WB_UMI,2011,2011,Upper-middle-income,,TUR,Turkey,,111,111.00000,,,,,
177,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2018.0,2018,,EUR,Europe,,WB_UMI,2018,2018,Upper-middle-income,,TUR,Turkey,,716,716.00000,,,,,
178,WHS3_55,Congenital Rubella Syndrome - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/57,PUBLISHED,Published,,2018.0,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,2,,,,,,
179,WHS3_55,Congenital Rubella Syndrome - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/57,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,0,,,,,,
180,WHS3_55,Congenital Rubella Syndrome - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/57,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,1,,,,,,
181,WHS3_55,Congenital Rubella Syndrome - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/57,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,2,,,,,,
182,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,0,0.00000,,,,,
183,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,0,0.00000,,,,,
184,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,0,0.00000,,,,,
185,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,0,0.00000,,,,,
186,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,,1998,1998,,,TUR,Turkey,,6,6.00000,,,,,
187,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,,1996,1996,,,TUR,Turkey,,22,22.00000,,,,,
188,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1991.0,1991,,EUR,Europe,,,1991,1991,,,TUR,Turkey,,16,16.00000,,,,,
189,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1989.0,1989,,EUR,Europe,,,1989,1989,,,TUR,Turkey,,17,17.00000,,,,,
190,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1982.0,1982,,EUR,Europe,,,1982,1982,,,TUR,Turkey,,131,131.00000,,,,,
191,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1980.0,1980,,EUR,Europe,,,1980,1980,,,TUR,Turkey,,86,86.00000,,,,,
192,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2018.0,2018,,EUR,Europe,,,2018,2018,,,TUR,Turkey,,716,716.00000,,,,,
193,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,111,111.00000,,,,,
194,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,,2009,2009,,,TUR,Turkey,,4,4.00000,,,,,
195,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,8927,8927.00000,,,,,
196,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,,2002,2002,,,TUR,Turkey,,7823,7823.00000,,,,,
197,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,16244,16244.00000,,,,,
198,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,,1995,1995,,,TUR,Turkey,,13544,13544.00000,,,,,
199,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,,1993,1993,,,TUR,Turkey,,34285,34285.00000,,,,,
200,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1986.0,1986,,EUR,Europe,,,1986,1986,,,TUR,Turkey,,2267,2267.00000,,,,,
201,WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1984.0,1984,,EUR,Europe,,,1984,1984,,,TUR,Turkey,,30666,30666.00000,,,,,
202,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,834,834.00000,,,,,
203,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,1525,1525.00000,,,,,
204,WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/55,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,19754,19754.00000,,,,,
205,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,,2017,2017,,,TUR,Turkey,,0,0.00000,,,,,
206,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,2,2.00000,,,,,
207,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,7,7.00000,,,,,
208,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,,2001,2001,,,TUR,Turkey,,32,32.00000,,,,,
209,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,,1998,1998,,,TUR,Turkey,,30,30.00000,,,,,
210,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,,1993,1993,,,TUR,Turkey,,46,46.00000,,,,,
211,WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1991.0,1991,,EUR,Europe,,,1991,1991,,,TUR,Turkey,,68,68.00000,,,,,
212,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,0,0.00000,,,,,
213,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,0,0.00000,,,,,
214,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,0,0.00000,,,,,
215,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,0,0.00000,,,,,
216,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,0,0.00000,,,,,
217,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,,1999,1999,,,TUR,Turkey,,0,0.00000,,,,,
218,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,,1997,1997,,,TUR,Turkey,,6,6.00000,,,,,
219,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1990.0,1990,,EUR,Europe,,,1990,1990,,,TUR,Turkey,,24,24.00000,,,,,
220,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1988.0,1988,,EUR,Europe,,,1988,1988,,,TUR,Turkey,,18,18.00000,,,,,
221,WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1981.0,1981,,EUR,Europe,,,1981,1981,,,TUR,Turkey,,148,148.00000,,,,,
222,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,,2017,2017,,,TUR,Turkey,,1,,,,,,
223,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,16,,,,,,
224,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,64,,,,,,
225,WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,139,,,,,,
226,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,8,8.00000,,,,,
227,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,,2013,2013,,,TUR,Turkey,,15,15.00000,,,,,
228,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,,2006,2006,,,TUR,Turkey,,28,28.00000,,,,,
229,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,,2004,2004,,,TUR,Turkey,,37,37.00000,,,,,
230,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,,1996,1996,,,TUR,Turkey,,61,61.00000,,,,,
231,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1994.0,1994,,EUR,Europe,,,1994,1994,,,TUR,Turkey,,105,105.00000,,,,,
